ss,bill_sa,mass,wing,billd,billw,billl,tarsus,time,obs,island
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.601601602,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,7.974641308,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.801801802,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.936269603,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,4.371037704,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,8.341675008,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,7.040373707,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,6.406406406,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,3.370036703,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,5.438772105,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,7.340674007,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.835168502,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.568234902,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.302302302,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.802802803,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.067734401,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.267934601,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,6.573239907,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,5.071738405,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.135468802,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,5.905905906,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,2.435769102,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,3.269936603,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,8.842175509,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,4.771438105,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,9.376042709,60,CZ
206,80,21.6,61.6,6.41,5.13,8.83,19.1,1.801801802,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.768435102,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.634968302,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,0.967634301,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,3.203203203,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.102102102,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.402402402,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.701701702,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,4.170837504,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.969636303,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.502502503,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.901901902,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.702702703,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.702702703,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.334668001,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.369035702,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.501501502,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.534868202,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.501501502,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.435769102,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.235568902,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.869536203,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.167834501,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.935268602,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.502502503,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,3.703703704,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.669336003,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.701701702,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.502502503,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.468134801,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.134467801,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.701701702,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.736069403,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.368034701,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.201201201,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.469135802,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.501501502,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.568234902,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,3.703703704,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.469135802,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.602602603,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.034367701,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.936269603,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.534868202,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,0.4337671,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.768435102,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.569235903,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.368034701,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,3.970637304,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,3.203203203,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.968635302,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,3.036369703,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,2.135468802,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.701701702,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.001001001,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.167834501,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.701701702,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.534868202,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.067734401,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.501501502,60,CZ
208,76.3,21,62.02,6.26,5.22,8.46,19.45,1.401401401,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.002002002,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,6.906906907,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.970637304,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.601601602,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.334668001,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,5.071738405,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.736069403,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.302302302,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.937270604,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.067734401,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.134467801,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.169836503,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.401401401,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.935268602,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.068735402,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.469135802,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,0.967634301,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.801801802,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.334668001,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.001001001,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.102102102,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.134467801,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.470136803,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.368034701,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.201201201,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.136469803,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.236569903,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.402402402,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.136469803,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.268935602,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,6.973640307,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.935268602,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.368034701,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.836169503,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.102102102,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.468134801,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,0.633967301,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.502502503,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.168835502,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.536870204,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.868535202,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.369035702,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.635969303,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,4.604604605,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.335669002,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.737070404,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.503503504,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.634968302,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,3.069736403,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,0.934267601,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.101101101,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.901901902,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,0.834167501,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,0.800800801,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.401401401,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.735068402,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,2.035368702,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.368034701,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.634968302,60,CZ
210,79.9,20,60.24,5.94,5.65,8.78,18.41,1.501501502,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.668335002,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,6.272939606,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,5.038371705,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.068735402,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.736069403,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.369035702,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.268935602,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.401401401,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.736069403,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,0.834167501,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,5.538872206,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,3.570236904,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.801801802,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.801801802,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,3.603603604,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.035368702,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.402402402,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,4.771438105,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.368034701,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.368034701,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.868535202,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,4.170837504,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,9.70970971,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,4.671338005,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.401401401,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.501501502,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,6.172839506,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.569235903,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.502502503,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,6.406406406,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,6.606606607,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,3.870537204,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.902902903,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,9.009009009,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.801801802,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.469135802,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,4.170837504,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.502502503,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.501501502,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.901901902,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.602602603,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,0.734067401,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.801801802,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.901901902,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,3.570236904,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,4.471137804,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,4.637971305,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.868535202,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.002002002,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.202202202,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,3.870537204,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.202202202,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.202202202,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.435769102,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,1.935268602,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,3.870537204,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.702702703,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,4.037370704,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.869536203,60,CZ
211,81.9,21.3,60.63,6.07,5.03,9.39,18.64,2.635969303,60,CZ
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.669336003,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.735068402,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,5.205205205,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,3.103103103,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.334668001,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.634968302,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.302302302,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,4.037370704,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.534868202,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.201201201,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,3.470136803,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.234567901,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,4.070737404,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.769436103,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.002002002,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.401401401,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.068735402,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.968635302,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.401401401,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,0.967634301,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,0.500500501,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.534868202,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,3.603603604,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.701701702,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.301301301,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.735068402,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.801801802,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.434768101,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.268935602,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.569235903,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.435769102,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.469135802,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,0.767434101,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.002002002,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.202202202,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,1.201201201,60,MI
284,73.4,20.4,60.25,5.94,4.4,9.04,19.46,2.802802803,60,MI
